step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
8,TRANSFER,512783.93,0.0,0.0,692317.81,1780771.13,0,0
8,TRANSFER,544254.16,0.0,0.0,1035299.35,1525464.32,0,0
8,TRANSFER,1065116.45,0.0,0.0,8164635.52,9546432.01,0,0
8,PAYMENT,5927.74,1437040.81,1431113.07,0.0,0.0,0,0
8,PAYMENT,4351.06,1431113.07,1426762.0,0.0,0.0,0,0
8,CASH_OUT,153842.05,81960.0,0.0,1016007.65,3423141.07,0,0
8,PAYMENT,2152.58,20601.0,18448.42,0.0,0.0,0,0
8,PAYMENT,20931.43,426.0,0.0,0.0,0.0,0,0
8,TRANSFER,94236.15,82622.0,0.0,2655803.1,3539577.27,0,0
8,TRANSFER,393624.48,17083.0,0.0,0.0,262125.48,0,0
8,CASH_OUT,332320.47,1001319.34,668998.86,11435.0,331220.64,0,0
8,CASH_IN,358517.98,668998.86,1027516.84,1215265.43,1094373.33,0,0
8,CASH_IN,76153.48,1027516.84,1103670.32,222611.17,146457.68,0,0
8,CASH_IN,374563.23,1103670.32,1478233.55,10894830.28,10520267.05,0,0
8,CASH_IN,43940.31,1478233.55,1522173.86,314424.8,150631.9,0,0
8,CASH_IN,1894.94,1522173.86,1524068.8,939920.67,920447.14,0,0
8,CASH_IN,268839.25,1524068.8,1792908.05,1007402.03,937916.52,0,0
8,CASH_IN,93867.99,1792908.05,1886776.03,422145.96,703316.17,0,0
8,CASH_IN,153119.16,1886776.03,2039895.2,236104.53,82985.37,0,0
8,CASH_IN,365623.53,2039895.2,2405518.72,652067.66,393406.66,0,0
8,CASH_IN,323597.2,2405518.72,2729115.92,1020619.09,1075149.48,0,0
8,CASH_IN,364659.82,2729115.92,3093775.74,1426762.0,44049.23,0,0
8,CASH_IN,22454.43,3093775.74,3116230.17,766322.01,990306.21,0,0
8,CASH_IN,68147.75,3116230.17,3184377.92,87316.5,33383.17,0,0
8,CASH_IN,68381.24,3184377.92,3252759.16,285618.34,361559.69,0,0
8,CASH_IN,317212.73,3252759.16,3569971.89,459971.12,281410.24,0,0
8,CASH_IN,719988.75,3569971.89,4289960.64,822576.69,102587.94,0,0
8,CASH_IN,155107.37,4289960.64,4445068.01,1190553.41,1178577.89,0,0
8,CASH_IN,42492.79,4445068.01,4487560.8,343149.66,300656.87,0,0
8,CASH_IN,49832.5,4487560.8,4537393.31,502855.08,248938.13,0,0
8,CASH_IN,88242.39,4537393.31,4625635.69,286394.45,198152.07,0,0
8,CASH_IN,88206.71,4625635.69,4713842.4,214730.4,178829.57,0,0
8,CASH_IN,97934.52,4713842.4,4811776.93,314829.97,41312.63,0,0
8,PAYMENT,3816.78,483.0,0.0,0.0,0.0,0,0
8,PAYMENT,990.64,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,2909.05,978.0,0.0,0.0,0.0,0,0
8,PAYMENT,1974.26,21073.0,19098.74,0.0,0.0,0,0
8,CASH_OUT,104318.89,30620.0,0.0,636361.18,740680.07,0,0
8,PAYMENT,6267.32,22720.0,16452.68,0.0,0.0,0,0
8,PAYMENT,3903.65,33636.0,29732.35,0.0,0.0,0,0
8,PAYMENT,3777.14,29732.35,25955.21,0.0,0.0,0,0
8,PAYMENT,23704.33,11250.0,0.0,0.0,0.0,0,0
8,PAYMENT,10036.03,15992.99,5956.95,0.0,0.0,0,0
8,PAYMENT,17020.51,5956.95,0.0,0.0,0.0,0,0
8,PAYMENT,2476.59,256718.0,254241.41,0.0,0.0,0,0
8,PAYMENT,4354.48,603.0,0.0,0.0,0.0,0,0
8,CASH_IN,329813.19,90120.0,419933.19,0.0,0.0,0,0
8,CASH_OUT,448256.72,31138.0,0.0,510564.06,172707.34,0,0
8,CASH_IN,184647.69,104725.0,289372.69,0.0,442355.24,0,0
8,CASH_IN,87462.14,20525.0,107987.14,488703.46,242280.42,0,0
8,CASH_IN,199735.82,30377.0,230112.82,29767.0,1870661.12,0,0
8,PAYMENT,7881.15,188581.0,180699.85,0.0,0.0,0,0
8,PAYMENT,11236.16,21836.0,10599.84,0.0,0.0,0,0
8,CASH_IN,95047.51,4668.25,99715.76,144343.17,49295.65,0,0
8,PAYMENT,7424.2,99715.76,92291.57,0.0,0.0,0,0
8,PAYMENT,2708.66,92291.57,89582.91,0.0,0.0,0,0
8,PAYMENT,30307.91,89582.91,59275.0,0.0,0.0,0,0
8,PAYMENT,6528.16,59275.0,52746.84,0.0,0.0,0,0
8,PAYMENT,17316.53,52746.84,35430.31,0.0,0.0,0,0
8,PAYMENT,5286.14,35430.31,30144.16,0.0,0.0,0,0
8,PAYMENT,24735.59,30144.16,5408.58,0.0,0.0,0,0
8,PAYMENT,6964.28,5408.58,0.0,0.0,0.0,0,0
8,PAYMENT,15492.87,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,15381.22,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,9016.19,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,5711.73,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,5621.67,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,10178.47,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,14746.58,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,6559.94,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,10071.59,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,4166.17,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,3660.93,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,4282.14,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,4150.37,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,13924.62,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,3549.03,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,7543.4,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,13862.19,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,10373.65,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,2087.46,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,44515.68,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,45228.79,0.0,0.0,0.0,0.0,0,0
8,CASH_IN,358640.34,104712.0,463352.34,801.0,0.0,0,0
8,PAYMENT,20328.94,502.0,0.0,0.0,0.0,0,0
8,PAYMENT,10285.83,10099.0,0.0,0.0,0.0,0,0
8,CASH_IN,321401.62,13962.0,335363.62,4588483.87,4267082.25,0,0
8,PAYMENT,8341.42,11286.0,2944.58,0.0,0.0,0,0
8,PAYMENT,6776.9,62423.0,55646.1,0.0,0.0,0,0
8,CASH_OUT,142059.33,253.0,0.0,1329273.22,1795303.57,0,0
8,PAYMENT,20040.02,0.0,0.0,0.0,0.0,0,0
8,CASH_OUT,201711.62,85247.0,0.0,6211316.3,6457094.34,0,0
8,PAYMENT,3012.37,41022.0,38009.63,0.0,0.0,0,0
8,PAYMENT,16745.97,10978.0,0.0,0.0,0.0,0,0
8,PAYMENT,8278.68,100795.0,92516.32,0.0,0.0,0,0
8,CASH_OUT,192288.88,10232.0,0.0,1261646.69,1528994.66,0,0
8,PAYMENT,5715.56,819042.07,813326.51,0.0,0.0,0,0
8,PAYMENT,7094.41,813326.51,806232.1,0.0,0.0,0,0
8,PAYMENT,8130.83,256247.0,248116.17,0.0,0.0,0,0
8,TRANSFER,1166399.95,513354.0,0.0,167889.43,1039842.77,0,0
8,TRANSFER,2299990.49,0.0,0.0,11647036.93,14068690.23,0,0
8,TRANSFER,1403741.57,0.0,0.0,2371517.35,3763135.16,0,0
8,TRANSFER,374443.44,0.0,0.0,2750039.26,3539577.27,0,0
8,TRANSFER,477630.24,0.0,0.0,1049061.6,1367406.0,0,0
8,TRANSFER,870316.5,0.0,0.0,1162806.94,2033123.44,0,0
8,TRANSFER,753764.96,0.0,0.0,791866.61,1458658.26,0,0
8,TRANSFER,372312.6,0.0,0.0,1026523.05,1686521.23,0,0
8,TRANSFER,915574.65,0.0,0.0,1069027.76,2658931.59,0,0
8,TRANSFER,293357.07,0.0,0.0,2365611.65,2724575.25,0,0
8,TRANSFER,42071.01,0.0,0.0,633170.56,858972.95,0,0
8,TRANSFER,63920.51,0.0,0.0,376403.89,440324.4,0,0
8,TRANSFER,935413.43,0.0,0.0,4253394.45,5188807.88,0,0
8,TRANSFER,22722.61,0.0,0.0,16132761.0,16532032.16,0,0
8,PAYMENT,7978.06,40510.0,32531.94,0.0,0.0,0,0
8,CASH_IN,430917.21,1442.0,432359.21,945219.18,514301.96,0,0
8,TRANSFER,345109.81,170939.01,0.0,2204156.81,2526131.0,0,0
8,PAYMENT,14743.02,0.0,0.0,0.0,0.0,0,0
8,CASH_OUT,12767.09,22168.0,9400.91,0.0,210535.25,0,0
8,CASH_OUT,271877.2,9400.91,0.0,2624902.35,3078509.79,0,0
8,CASH_OUT,651963.64,0.0,0.0,1068510.41,1720474.04,0,0
8,CASH_OUT,497713.6,0.0,0.0,6865742.15,7428081.5,0,0
8,CASH_OUT,268895.08,0.0,0.0,15937300.89,16667982.08,0,0
8,CASH_OUT,538222.89,0.0,0.0,977968.08,1680127.98,0,0
8,CASH_OUT,200558.43,0.0,0.0,314927.64,670941.67,0,0
8,CASH_OUT,235912.8,0.0,0.0,8574445.33,8953314.93,0,0
8,CASH_OUT,256219.28,0.0,0.0,3113869.16,3463421.36,0,0
8,CASH_OUT,132432.63,0.0,0.0,142247.49,274680.12,0,0
8,CASH_OUT,112475.94,0.0,0.0,269156.05,381631.99,0,0
8,CASH_OUT,10499.31,0.0,0.0,1318763.98,1475853.11,0,0
8,CASH_OUT,46432.45,0.0,0.0,1246786.45,1409734.26,0,0
8,CASH_OUT,26828.37,0.0,0.0,42893.9,3485.91,0,0
8,CASH_OUT,128678.94,0.0,0.0,164837.44,293516.38,0,0
8,CASH_OUT,365835.11,0.0,0.0,493020.6,2581338.81,0,0
8,CASH_OUT,256373.9,0.0,0.0,930116.59,1315451.65,0,0
8,CASH_OUT,84835.26,0.0,0.0,1537148.6,868119.25,0,0
8,CASH_OUT,53387.99,0.0,0.0,2197529.21,2455385.38,0,0
8,CASH_OUT,127477.35,0.0,0.0,786713.1,914190.45,0,0
8,CASH_OUT,134804.17,0.0,0.0,149137.66,0.0,0,0
8,CASH_OUT,146459.25,0.0,0.0,288481.82,581346.67,0,0
8,CASH_OUT,158372.8,50974.0,0.0,41371.0,0.0,0,0
8,PAYMENT,1392.88,106989.0,105596.12,0.0,0.0,0,0
8,PAYMENT,7322.97,38.0,0.0,0.0,0.0,0,0
8,PAYMENT,6001.74,18669.0,12667.26,0.0,0.0,0,0
8,PAYMENT,22274.47,12667.26,0.0,0.0,0.0,0,0
8,PAYMENT,5831.41,26715.0,20883.59,0.0,0.0,0,0
8,CASH_OUT,137204.07,298.0,0.0,110625.15,338541.28,0,0
8,CASH_OUT,259995.63,45087.0,0.0,1996389.92,2258719.46,0,0
8,CASH_IN,199062.71,99018.0,298080.71,0.0,1490182.95,0,0
8,TRANSFER,211139.07,99625.0,0.0,0.0,280343.64,0,0
8,PAYMENT,2459.49,21489.0,19029.51,0.0,0.0,0,0
8,PAYMENT,10209.77,4238644.9,4228435.13,0.0,0.0,0,0
8,CASH_OUT,425310.86,4228435.13,3803124.27,3490285.15,6561493.61,0,0
8,TRANSFER,1581351.88,55023.0,0.0,2469674.42,4555236.24,0,0
8,PAYMENT,20549.91,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,11350.22,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,4527.52,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,11217.14,152863.0,141645.86,0.0,0.0,0,0
8,CASH_OUT,406481.65,21432.0,0.0,807529.86,845203.91,0,0
8,PAYMENT,1543.39,1247.0,0.0,0.0,0.0,0,0
8,CASH_OUT,311593.49,203783.0,0.0,0.0,1620860.55,0,0
8,DEBIT,2288.44,735.0,0.0,379463.42,381751.86,0,0
8,CASH_IN,291939.86,195617.0,487556.86,0.0,0.0,0,0
8,CASH_IN,191219.69,3044.0,194263.69,302546.02,34998.4,0,0
8,PAYMENT,1863.3,21340.0,19476.7,0.0,0.0,0,0
8,CASH_OUT,259232.38,19476.7,0.0,1480358.15,1785000.81,0,0
8,PAYMENT,2421.35,37734.0,35312.65,0.0,0.0,0,0
8,CASH_IN,100395.86,1794407.92,1894803.78,0.0,0.0,0,0
8,CASH_OUT,12032.6,1894803.78,1882771.18,383009.36,774383.4,0,0
8,PAYMENT,15757.6,11948.0,0.0,0.0,0.0,0,0
8,CASH_OUT,49905.79,59022.5,9116.71,165625.54,215531.33,0,0
8,PAYMENT,10738.87,9116.71,0.0,0.0,0.0,0,0
8,PAYMENT,10150.06,3580.0,0.0,0.0,0.0,0,0
8,CASH_OUT,131938.9,0.0,0.0,343608.12,1319878.62,0,0
8,PAYMENT,8812.94,111.0,0.0,0.0,0.0,0,0
8,CASH_IN,104897.86,22.0,104919.86,870385.83,743038.31,0,0
8,CASH_IN,191806.91,32852.0,224658.91,0.0,0.0,0,0
8,CASH_OUT,297017.64,20645.0,0.0,3439430.89,3805747.48,0,0
8,PAYMENT,4806.29,49754.0,44947.71,0.0,0.0,0,0
8,PAYMENT,10139.93,16022.0,5882.07,0.0,0.0,0,0
8,PAYMENT,6300.2,408814.0,402513.8,0.0,0.0,0,0
8,PAYMENT,3331.82,19737.0,16405.18,0.0,0.0,0,0
8,PAYMENT,5316.56,16405.18,11088.62,0.0,0.0,0,0
8,PAYMENT,3907.4,116301.0,112393.6,0.0,0.0,0,0
8,TRANSFER,1465335.96,10709.0,0.0,2989985.52,4937135.42,0,0
8,PAYMENT,3122.72,55871.0,52748.28,0.0,0.0,0,0
8,TRANSFER,1093039.12,52748.28,0.0,1463576.36,2281735.27,0,0
8,PAYMENT,4782.48,108275.64,103493.16,0.0,0.0,0,0
8,CASH_OUT,44787.35,103493.16,58705.81,1111334.17,1371546.23,0,0
8,CASH_OUT,288880.25,58705.81,0.0,20225043.98,23005385.41,0,0
8,CASH_OUT,18433.25,0.0,0.0,73049.98,110810.89,0,0
8,CASH_OUT,423496.28,0.0,0.0,533774.94,1805166.52,0,0
8,CASH_OUT,280232.37,0.0,0.0,1196416.04,1740418.55,0,0
8,CASH_OUT,269889.52,0.0,0.0,1335352.65,1605242.18,0,0
8,CASH_OUT,179979.55,0.0,0.0,9893644.45,9637803.63,0,0
8,CASH_OUT,55397.33,0.0,0.0,197666.36,253063.69,0,0
8,CASH_OUT,68841.13,0.0,0.0,14479042.92,14456678.26,0,0
8,CASH_OUT,59916.86,0.0,0.0,379547.16,537185.56,0,0
8,CASH_OUT,107689.13,0.0,0.0,601890.78,473335.32,0,0
8,CASH_OUT,153662.88,0.0,0.0,156175.92,370146.12,0,0
8,CASH_OUT,108112.14,0.0,0.0,6846139.98,6564973.2,0,0
8,CASH_OUT,181285.36,0.0,0.0,1194205.26,2220757.82,0,0
8,CASH_OUT,25593.23,0.0,0.0,52855.08,101436.38,0,0
8,CASH_OUT,57667.11,0.0,0.0,114597.19,172264.3,0,0
8,CASH_OUT,77522.89,0.0,0.0,264624.01,342146.89,0,0
8,CASH_OUT,15892.63,0.0,0.0,121009.25,150792.03,0,0
8,CASH_OUT,22849.77,0.0,0.0,538534.51,797973.46,0,0
8,CASH_OUT,32812.92,0.0,0.0,494686.47,0.0,0,0
8,CASH_OUT,210133.19,0.0,0.0,1001257.93,1211391.13,0,0
8,CASH_OUT,241934.81,0.0,0.0,4853105.6,6191938.31,0,0
8,CASH_OUT,312789.6,0.0,0.0,399040.61,1879210.25,0,0
8,CASH_OUT,195922.56,0.0,0.0,734123.64,817839.9,0,0
8,CASH_OUT,347256.86,21249.0,0.0,21377.35,0.0,0,0
8,TRANSFER,380531.59,4420.23,0.0,59276.21,1820155.85,0,0
8,CASH_OUT,317083.98,0.0,0.0,5476670.57,5966884.67,0,0
8,CASH_OUT,154636.36,0.0,0.0,264559.19,419195.55,0,0
8,PAYMENT,9416.88,9559.0,142.12,0.0,0.0,0,0
8,CASH_IN,167121.1,19895.0,187016.1,0.0,0.0,0,0
8,PAYMENT,5212.06,13611.0,8398.94,0.0,0.0,0,0
8,PAYMENT,13990.02,181.0,0.0,0.0,0.0,0,0
8,CASH_OUT,227086.48,18589.37,0.0,272165.5,572009.82,0,0
8,PAYMENT,20333.02,0.0,0.0,0.0,0.0,0,0
8,DEBIT,2076.64,31061.0,28984.36,1264556.05,1522032.15,0,0
8,CASH_OUT,147092.26,1119.0,0.0,439807.81,1820155.85,0,0
8,TRANSFER,2157820.54,0.0,0.0,2183481.06,5291217.05,0,0
8,TRANSFER,6557.26,0.0,0.0,1160235.96,1387726.04,0,0
8,TRANSFER,508957.31,0.0,0.0,788107.82,1297065.13,0,0
8,TRANSFER,596083.23,0.0,0.0,1013932.51,1610015.74,0,0
8,TRANSFER,636813.22,0.0,0.0,3643634.24,4572011.3,0,0
8,TRANSFER,9942.0,0.0,0.0,1792700.04,4039814.03,0,0
8,TRANSFER,550230.59,0.0,0.0,2975046.24,3614408.95,0,0
8,TRANSFER,208712.51,0.0,0.0,1065134.5,1062948.15,0,0
8,TRANSFER,255399.46,0.0,0.0,1266632.69,1522032.15,0,0
8,TRANSFER,474461.81,0.0,0.0,702651.86,1471945.15,0,0
8,TRANSFER,64625.75,0.0,0.0,7363455.75,7428081.5,0,0
8,PAYMENT,10257.49,19475.0,9217.51,0.0,0.0,0,0
8,PAYMENT,3833.13,579054.94,575221.81,0.0,0.0,0,0
8,CASH_IN,26216.67,575221.81,601438.48,3785925.82,5270364.19,0,0
8,CASH_IN,117497.06,601438.48,718935.54,1322074.3,1204577.24,0,0
8,PAYMENT,9034.94,218528.0,209493.06,0.0,0.0,0,0
8,PAYMENT,14442.78,139248.0,124805.22,0.0,0.0,0,0
8,PAYMENT,21285.43,210.0,0.0,0.0,0.0,0,0
8,PAYMENT,8299.07,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,3770.73,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,1258.54,20343.0,19084.46,0.0,0.0,0,0
8,CASH_IN,458368.87,20871.0,479239.87,1752502.35,1294133.47,0,0
8,PAYMENT,22104.26,19398.0,0.0,0.0,0.0,0,0
8,PAYMENT,8706.92,21908.0,13201.08,0.0,0.0,0,0
8,PAYMENT,13672.32,16868.0,3195.68,0.0,0.0,0,0
8,CASH_OUT,170413.82,42864.0,0.0,0.0,159826.0,0,0
8,PAYMENT,15758.07,1050507.29,1034749.22,0.0,0.0,0,0
8,PAYMENT,1750.14,1034749.22,1032999.08,0.0,0.0,0,0
8,PAYMENT,15376.18,1032999.08,1017622.9,0.0,0.0,0,0
8,PAYMENT,21854.56,135686.99,113832.43,0.0,0.0,0,0
8,CASH_OUT,183623.5,113832.43,0.0,304090.91,1556254.45,0,0
8,CASH_OUT,67836.83,0.0,0.0,402350.5,470187.33,0,0
8,CASH_OUT,207291.27,0.0,0.0,234982.08,1072919.03,0,0
8,CASH_OUT,361087.48,0.0,0.0,4280447.47,4572011.3,0,0
8,CASH_OUT,318516.53,0.0,0.0,15198339.21,15487289.9,0,0
8,CASH_OUT,653409.4,0.0,0.0,910251.45,1563660.85,0,0
8,PAYMENT,18602.8,218972.98,200370.18,0.0,0.0,0,0
8,TRANSFER,2418831.26,200370.18,0.0,13684492.91,16103324.17,0,0
8,TRANSFER,1286256.56,0.0,0.0,5002520.18,6347068.5,0,0
8,TRANSFER,2017469.57,0.0,0.0,2769299.43,5008592.32,0,0
8,TRANSFER,1512938.65,22291.0,0.0,2206776.43,3719715.07,0,0
8,CASH_IN,157004.14,30123.0,187127.14,23613.0,0.0,0,0
8,CASH_IN,322824.6,10790.0,333614.6,0.0,0.0,0,0
8,PAYMENT,11712.05,247829.22,236117.18,0.0,0.0,0,0
8,PAYMENT,27675.9,236117.18,208441.28,0.0,0.0,0,0
8,TRANSFER,642797.89,206368.0,0.0,0.0,440978.22,0,0
8,PAYMENT,1705.46,9814.0,8108.54,0.0,0.0,0,0
8,TRANSFER,39962.53,244.0,0.0,142443.06,231746.48,0,0
8,CASH_OUT,130469.75,84660.0,0.0,0.0,130469.75,0,0
8,PAYMENT,422.96,82341.0,81918.04,0.0,0.0,0,0
8,CASH_IN,186694.95,50612.0,237306.95,187979.15,127609.33,0,0
8,CASH_OUT,264295.23,2691.0,0.0,20541.77,284836.99,0,0
8,CASH_IN,15468.23,17820.0,33288.23,0.0,0.0,0,0
8,PAYMENT,2283.21,22.0,0.0,0.0,0.0,0,0
8,CASH_OUT,426904.48,2518.0,0.0,86353.21,536073.63,0,0
8,PAYMENT,5787.52,14088.0,8300.48,0.0,0.0,0,0
8,CASH_OUT,137707.39,400.0,0.0,29708.0,167415.39,0,0
8,CASH_OUT,124502.2,218155.0,93652.8,0.0,25008.73,0,0
8,TRANSFER,1081819.16,74896.47,0.0,8885.0,1364774.55,0,0
8,PAYMENT,14523.27,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,7759.31,0.0,0.0,0.0,0.0,0,0
8,CASH_IN,62436.71,42109.0,104545.71,0.0,0.0,0,0
8,PAYMENT,6647.03,9924.0,3276.97,0.0,0.0,0,0
8,PAYMENT,11131.42,19982.0,8850.58,0.0,0.0,0,0
8,PAYMENT,3636.54,252821.0,249184.46,0.0,0.0,0,0
8,PAYMENT,4127.84,586900.07,582772.23,0.0,0.0,0,0
8,PAYMENT,8147.45,582772.23,574624.77,0.0,0.0,0,0
8,TRANSFER,1740645.78,1005.0,0.0,1602613.64,5465400.62,0,0
8,PAYMENT,10602.59,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,8735.32,115566.0,106830.68,0.0,0.0,0,0
8,PAYMENT,11786.96,724472.44,712685.48,0.0,0.0,0,0
8,PAYMENT,9738.25,712685.48,702947.23,0.0,0.0,0,0
8,PAYMENT,2625.59,295.0,0.0,0.0,0.0,0,0
8,PAYMENT,14987.81,124363.0,109375.19,0.0,0.0,0,0
8,TRANSFER,962963.16,5885.0,0.0,286751.61,1303166.51,0,0
8,CASH_OUT,37128.79,20354.0,0.0,905741.37,1079972.85,0,0
8,PAYMENT,14069.19,41785.0,27715.81,0.0,0.0,0,0
8,CASH_OUT,93393.13,56551.02,0.0,16946.0,0.0,0,0
8,PAYMENT,23466.41,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,21363.57,0.0,0.0,0.0,0.0,0,0
8,CASH_IN,161148.88,32209.0,193357.88,79159.54,0.0,0,0
8,PAYMENT,10198.57,15121.0,4922.43,0.0,0.0,0,0
8,PAYMENT,3129.95,100465.0,97335.05,0.0,0.0,0,0
8,CASH_OUT,126325.14,5749.0,0.0,1284.2,127609.33,0,0
8,PAYMENT,6914.34,50737.0,43822.66,0.0,0.0,0,0
8,CASH_OUT,162037.27,260028.0,97990.73,10380.38,172417.65,0,0
8,PAYMENT,4139.97,250069.89,245929.92,0.0,0.0,0,0
8,PAYMENT,30602.33,245929.92,215327.59,0.0,0.0,0,0
8,CASH_OUT,35436.43,40187.0,4750.57,0.0,35436.43,0,0
8,PAYMENT,277.87,103354.0,103076.13,0.0,0.0,0,0
8,TRANSFER,503559.17,56735.0,0.0,2777230.22,4393432.11,0,0
8,CASH_OUT,234502.4,6022.0,0.0,168820.03,1178249.03,0,0
8,PAYMENT,6734.05,52129.0,45394.95,0.0,0.0,0,0
8,CASH_OUT,152578.22,640879.08,488300.86,1097524.76,1577892.84,0,0
8,CASH_OUT,295225.0,488300.86,193075.86,960294.33,1416477.85,0,0
8,TRANSFER,1099324.17,19440.0,0.0,0.0,1355337.56,0,0
8,TRANSFER,17018.68,30501.0,13482.32,0.0,17018.68,0,0
8,PAYMENT,10326.9,13482.32,3155.42,0.0,0.0,0,0
8,PAYMENT,8771.91,3155.42,0.0,0.0,0.0,0,0
8,PAYMENT,1778.03,35139.0,33360.97,0.0,0.0,0,0
8,TRANSFER,774926.6,11449.0,0.0,403322.43,1178249.03,0,0
8,CASH_OUT,164248.98,215458.87,51209.9,8190.84,450437.07,0,0
8,PAYMENT,16434.61,51209.9,34775.29,0.0,0.0,0,0
8,PAYMENT,10654.63,34775.29,24120.67,0.0,0.0,0,0
8,PAYMENT,8435.28,24120.67,15685.39,0.0,0.0,0,0
8,PAYMENT,2102.45,15685.39,13582.94,0.0,0.0,0,0
8,PAYMENT,45856.46,13582.94,0.0,0.0,0.0,0,0
8,PAYMENT,1929.65,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,246.52,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,3947.91,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,10255.58,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,16293.27,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,6485.72,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,12810.42,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,9828.47,0.0,0.0,0.0,0.0,0,0
8,TRANSFER,351811.41,21006.0,0.0,0.0,502474.64,0,0
8,DEBIT,8433.01,200898.0,192464.99,2361493.82,2525331.77,0,0
8,CASH_OUT,132681.54,133451.2,769.66,0.0,197794.16,0,0
8,PAYMENT,892.02,769.66,0.0,0.0,0.0,0,0
8,PAYMENT,5671.6,11362.0,5690.4,0.0,0.0,0,0
8,PAYMENT,1253.9,145540.0,144286.1,0.0,0.0,0,0
8,PAYMENT,5396.02,31223.0,25826.98,0.0,0.0,0,0
8,PAYMENT,3690.66,2131513.3,2127822.64,0.0,0.0,0,0
8,CASH_OUT,199606.96,2127822.64,1928215.67,768147.51,1237504.1,0,0
8,CASH_OUT,68147.95,1928215.67,1860067.73,149315.1,217463.04,0,0
8,CASH_OUT,93332.91,1860067.73,1766734.82,3370088.44,3463421.36,0,0
8,CASH_OUT,239930.02,1766734.82,1526804.79,298448.43,623377.01,0,0
8,CASH_OUT,123679.41,1526804.79,1403125.39,316704.18,282742.76,0,0
8,CASH_OUT,176031.7,1403125.39,1227093.68,282977.1,812216.2,0,0
8,CASH_OUT,13039.62,1227093.68,1214054.07,329027.78,342067.4,0,0
8,CASH_OUT,261325.5,1214054.07,952728.57,1348252.1,8771150.48,0,0
8,CASH_OUT,143713.47,952728.57,809015.1,254776.92,398490.39,0,0
8,CASH_OUT,313500.67,809015.1,495514.43,459008.8,812216.2,0,0
8,CASH_OUT,119146.48,495514.43,376367.94,6849292.22,6965916.76,0,0
8,CASH_OUT,167462.49,376367.94,208905.45,3549435.51,6787849.45,0,0
8,CASH_OUT,29496.82,208905.45,179408.63,1726349.08,1679662.6,0,0
8,CASH_OUT,32988.98,179408.63,146419.66,1471332.54,1795303.57,0,0
8,CASH_OUT,31705.26,146419.66,114714.4,116079.59,147784.85,0,0
8,CASH_OUT,321234.39,114714.4,0.0,4540239.71,4871037.9,0,0
8,CASH_OUT,135616.97,0.0,0.0,735093.2,1165471.56,0,0
8,CASH_OUT,43911.7,0.0,0.0,453022.58,248938.13,0,0
8,CASH_OUT,78909.29,0.0,0.0,198832.2,523359.27,0,0
8,CASH_OUT,101656.76,0.0,0.0,423106.51,840201.49,0,0
8,CASH_OUT,422019.71,0.0,0.0,540451.48,331061.49,0,0
8,CASH_OUT,274549.7,0.0,0.0,280798.88,555348.58,0,0
8,PAYMENT,14069.89,10681.0,0.0,0.0,0.0,0,0
8,PAYMENT,19348.69,10625.0,0.0,0.0,0.0,0,0
8,CASH_OUT,83667.42,24834.0,0.0,18916.7,198577.91,0,0
8,CASH_OUT,165980.64,11632.0,0.0,0.0,165980.64,0,0
8,CASH_IN,151240.36,6708.0,157948.36,246465.26,95224.9,0,0
8,PAYMENT,17857.49,19852.0,1994.51,0.0,0.0,0,0
8,PAYMENT,28374.56,1994.51,0.0,0.0,0.0,0,0
